"cascadeOrder","selector","context","file","line","styleId","styleBlockOrder","includeOrder","afterDocumentClose","specificity","ownership","importantDeclarationCount","declarations"
"1162","#overviewFilterDeck.topOverviewFilterDeck .filterCard","","DashboardBaseStyles.html","5470","","1","1","false","1-2-0","Overview","10","min-height: 30px !important; height: 30px !important; padding: 0 !important; margin: 0 !important; border: 0 !important; border-radius: 6px !important; background: transparent !important; box-shadow: none !important; overflow: visible !important; position: relative !important"
"1163","#overviewFilterDeck.topOverviewFilterDeck .miniLabel","","DashboardBaseStyles.html","5483","","1","1","false","1-2-0","Overview","1","display: none !important"
"1164","#overviewFilterDeck.topOverviewFilterDeck .dropdownButton","","DashboardBaseStyles.html","5487","","1","1","false","1-2-0","Overview","16","width: 100% !important; height: 30px !important; min-height: 30px !important; margin: 0 !important; padding: 0 24px 0 9px !important; border: 1px solid #c9ced8 !important; border-radius: 6px !important; background: #ffffff !important; box-shadow: none !important; color: #172033 !important; font-size: 11px !important; font-weight: 850 !important; line-height: 30px !important; overflow: hidden !important; text-overflow: ellipsis !important; white-space: nowrap !important"
"1165","#overviewFilterDeck.topOverviewFilterDeck .dropdownButton::after","","DashboardBaseStyles.html","5506","","1","1","false","1-2-1","Overview","3","right: 8px !important; top: 50% !important; transform: translateY(-50%) !important"
"1166","#overviewFilterDeck.topOverviewFilterDeck .dropdownPanel","","DashboardBaseStyles.html","5512","","1","1","false","1-2-0","Overview","6","top: 34px !important; left: 0 !important; right: auto !important; z-index: 2147483000 !important; width: min(680px, calc(100vw - 32px)) !important; max-width: min(680px, calc(100vw - 32px)) !important"
"1167","#overviewFilterDeck.topOverviewFilterDeck .productDropdownPanel","","DashboardBaseStyles.html","5521","","1","1","false","1-2-0","Overview","2","width: min(690px, calc(100vw - 32px)) !important; min-width: min(560px, calc(100vw - 32px)) !important"
"1168","#overviewFilterDeck.topOverviewFilterDeck .customerDropdownPanel","","DashboardBaseStyles.html","5521","","1","1","false","1-2-0","Overview","2","width: min(690px, calc(100vw - 32px)) !important; min-width: min(560px, calc(100vw - 32px)) !important"
"1169","#overviewTwo .o2ActiveFilterRow","","DashboardBaseStyles.html","5527","","1","1","false","1-1-0","Overview","5","min-height: 24px !important; margin: 0 0 8px !important; display: flex !important; align-items: center !important; justify-content: flex-end !important"
"1170","#overviewTwo .o2ChipRow","","DashboardBaseStyles.html","5535","","1","1","false","1-1-0","Overview","3","width: 100% !important; justify-content: flex-end !important; min-height: 22px !important"
"1171","#overviewTwo .o2ChipRow .chip","","DashboardBaseStyles.html","5541","","1","1","false","1-2-0","Overview","4","min-height: 21px !important; padding: 3px 7px !important; font-size: 9.5px !important; border-radius: 999px !important"
"1172","#overviewFilterDeck.topOverviewFilterDeck","@media (max-width: 1500px)","DashboardBaseStyles.html","5549","","1","1","false","1-1-0","Overview","2","grid-template-columns: minmax(120px, 150px) minmax(140px, 1fr) minmax(140px, 1fr) minmax(112px, 136px) !important; width: min(700px, 100%) !important"
"1173",".navFilterLabel","@media (max-width: 1500px)","DashboardBaseStyles.html","5553","","1","1","false","0-1-0","Overview","1","display: none !important"
"1174",".managerTabs","@media (max-width: 1120px)","DashboardBaseStyles.html","5557","","1","1","false","0-1-0","Overview","3","height: auto !important; flex-wrap: wrap !important; padding: 5px 6px !important"
"1175",".managerTabs .navActionStrip","@media (max-width: 1120px)","DashboardBaseStyles.html","5562","","1","1","false","0-2-0","Overview","6","order: 10 !important; width: 100% !important; height: auto !important; margin-left: 0 !important; flex-wrap: wrap !important; justify-content: flex-start !important"
"1176",".navFilterDock","@media (max-width: 1120px)","DashboardBaseStyles.html","5570","","1","1","false","0-1-0","Overview","3","width: 100% !important; min-width: 0 !important; justify-content: flex-start !important"
"1177","#overviewFilterDeck.topOverviewFilterDeck","@media (max-width: 1120px)","DashboardBaseStyles.html","5575","","1","1","false","1-1-0","Overview","3","width: 100% !important; max-width: none !important; grid-template-columns: repeat(2, minmax(0, 1fr)) !important"
"1178","#overviewTwo .o2ActiveFilterRow","","DashboardBaseStyles.html","5584","","1","1","false","1-1-0","Overview","6","display: none !important; min-height: 0 !important; height: 0 !important; margin: 0 !important; padding: 0 !important; overflow: hidden !important"
"1179","#overviewTwo .o2ChipRow","","DashboardBaseStyles.html","5584","","1","1","false","1-1-0","Overview","6","display: none !important; min-height: 0 !important; height: 0 !important; margin: 0 !important; padding: 0 !important; overflow: hidden !important"
"1180","#overviewOne .compactChipOnlyRow","","DashboardBaseStyles.html","5584","","1","1","false","1-1-0","Overview","6","display: none !important; min-height: 0 !important; height: 0 !important; margin: 0 !important; padding: 0 !important; overflow: hidden !important"
"1181","#overviewTwo .overviewTwoShellV150","","DashboardBaseStyles.html","5595","","1","1","false","1-1-0","Overview","8","width: min(100%, calc(100vw - 16px)) !important; max-width: none !important; margin: 0 auto !important; padding: 10px 12px 16px !important; background: radial-gradient(circle at 18% 0%, rgba(255,255,255,.90) 0%, rgba(255,255,255,0) 34%), linear-gradient(180deg, #eeece9 0%, #e6e3df 100%) !important; border: 1px solid #d5d1ca !important; border-radius: 12px !important; box-shadow: inset 0 1px 0 rgba(255,255,255,.65), 0 8px 24px rgba(15,23,42,.06) !important"
"1182","#overviewTwo .o2CommandGridV150","","DashboardBaseStyles.html","5608","","1","1","false","1-1-0","Overview","6","display: grid !important; grid-template-columns: minmax(740px, 1fr) minmax(310px, 370px) !important; gap: 10px !important; align-items: stretch !important; margin-bottom: 10px !important; min-width: 0 !important"
"1183","#overviewTwo .o2CommandMainV150","","DashboardBaseStyles.html","5617","","1","1","false","1-1-0","Overview","4","display: grid !important; grid-template-rows: minmax(350px, auto) auto !important; gap: 10px !important; min-width: 0 !important"
"1184","#overviewTwo .o2Card","","DashboardBaseStyles.html","5624","","1","1","false","1-1-0","Overview","2","border-color: #d2d7df !important; box-shadow: 0 1px 2px rgba(16,24,40,.12), 0 6px 16px rgba(16,24,40,.06) !important"
"1185","#overviewTwo .o2KpiCard","","DashboardBaseStyles.html","5624","","1","1","false","1-1-0","Overview","2","border-color: #d2d7df !important; box-shadow: 0 1px 2px rgba(16,24,40,.12), 0 6px 16px rgba(16,24,40,.06) !important"
"1186","#overviewTwo .o2RevenueHeroV150","","DashboardBaseStyles.html","5630","","1","1","false","1-1-0","Overview","4","min-height: 420px !important; border-radius: 14px !important; overflow: hidden !important; background: linear-gradient(180deg, #ffffff 0%, #fbfcfd 100%) !important"
"1187","#overviewTwo .o2RevenueHeroV150 .o2CardHeader","","DashboardBaseStyles.html","5637","","1","1","false","1-2-0","Overview","3","min-height: 44px !important; padding: 10px 13px 7px !important; border-bottom: 0 !important"
"1188","#overviewTwo .o2RevenueHeroV150 .o2TrendBox","","DashboardBaseStyles.html","5643","","1","1","false","1-2-0","Overview","2","height: 366px !important; padding: 0 10px 10px 2px !important"
"1189","#overviewTwo .o2ExecutivePanelV150","","DashboardBaseStyles.html","5648","","1","1","false","1-1-0","Overview","8","min-height: 420px !important; padding: 12px !important; border-radius: 14px !important; background: linear-gradient(180deg, #ffffff 0%, #f9fafb 100%) !important; display: flex !important; flex-direction: column !important; gap: 11px !important; overflow: hidden !important"
"1190","#overviewTwo .o2ExecutiveHeaderV150","","DashboardBaseStyles.html","5660","","1","1","false","1-1-0","Overview","6","display: flex !important; justify-content: space-between !important; align-items: flex-start !important; gap: 10px !important; padding-bottom: 9px !important; border-bottom: 1px solid #edf0f4 !important"
"1191","#overviewTwo .o2ExecutiveEyebrowV150","","DashboardBaseStyles.html","5669","","1","1","false","1-1-0","Overview","6","color: #172033 !important; font-size: 12px !important; font-weight: 950 !important; letter-spacing: .03em !important; text-transform: uppercase !important; line-height: 1.1 !important"
"1192","#overviewTwo .o2ExecutiveSubV150","","DashboardBaseStyles.html","5678","","1","1","false","1-1-0","Overview","4","margin-top: 3px !important; color: #667085 !important; font-size: 10.5px !important; font-weight: 750 !important"
"1193","#overviewTwo .o2SnapshotToneV150","","DashboardBaseStyles.html","5685","","1","1","false","1-1-0","Overview","10","flex: 0 0 auto !important; border: 1px solid #d5dae2 !important; border-radius: 999px !important; padding: 4px 8px !important; background: #f8fafc !important; color: #475467 !important; font-size: 10.5px !important; font-weight: 900 !important; line-height: 1 !important; white-space: nowrap !important"
"1194","#overviewTwo .o2SnapshotToneV150.good","","DashboardBaseStyles.html","5698","","1","1","false","1-2-0","Overview","3","background: #ecfdf3 !important; border-color: #abefc6 !important; color: #067647 !important"
"1195","#overviewTwo .o2SnapshotToneV150.bad","","DashboardBaseStyles.html","5704","","1","1","false","1-2-0","Overview","3","background: #fef3f2 !important; border-color: #fecdca !important; color: #b42318 !important"
"1196","#overviewTwo .o2KpiBandSideV150","","DashboardBaseStyles.html","5710","","1","1","false","1-1-0","Overview","4","display: grid !important; grid-template-columns: 1fr !important; gap: 7px !important; margin: 0 !important"
"1197","#overviewTwo .o2KpiBandSideV150 .o2KpiCard","","DashboardBaseStyles.html","5717","","1","1","false","1-2-0","Overview","6","min-height: 56px !important; padding: 8px 10px !important; border-radius: 10px !important; box-shadow: none !important; border: 1px solid #e0e5ec !important; background: #ffffff !important"
"1198","#overviewTwo .o2KpiBandSideV150 .o2KpiCard .label","","DashboardBaseStyles.html","5726","","1","1","false","1-3-0","Overview","3","font-size: 8.5px !important; line-height: 1 !important; letter-spacing: .08em !important"
"1199","#overviewTwo .o2KpiBandSideV150 .o2KpiCard .value","","DashboardBaseStyles.html","5732","","1","1","false","1-3-0","Overview","4","font-size: 20px !important; line-height: .98 !important; margin-top: 3px !important; letter-spacing: -.02em !important"
"1200","#overviewTwo .o2KpiBandSideV150 .o2KpiSub","","DashboardBaseStyles.html","5739","","1","1","false","1-2-0","Overview","2","margin-top: 5px !important; font-size: 9.25px !important"
"1201","#overviewTwo .o2YearStackV150","","DashboardBaseStyles.html","5744","","1","1","false","1-1-0","Overview","4","border: 1px solid #e0e5ec !important; border-radius: 12px !important; background: #fbfcfe !important; padding: 9px !important"
"1202","#overviewTwo .o2YearStackHeaderV150","","DashboardBaseStyles.html","5751","","1","1","false","1-1-0","Overview","8","display: flex !important; align-items: baseline !important; justify-content: space-between !important; gap: 8px !important; color: #172033 !important; font-size: 11px !important; font-weight: 950 !important; margin-bottom: 7px !important"
"1203","#overviewTwo .o2YearStackHeaderV150 span","","DashboardBaseStyles.html","5762","","1","1","false","1-1-1","Overview","4","color: #667085 !important; font-size: 9px !important; font-weight: 800 !important; white-space: nowrap !important"
"1204","#overviewTwo .o2YearStackRowsV150","","DashboardBaseStyles.html","5769","","1","1","false","1-1-0","Overview","2","display: grid !important; gap: 5px !important"
"1205","#overviewTwo .o2YearRowV150","","DashboardBaseStyles.html","5774","","1","1","false","1-1-0","Overview","8","display: grid !important; grid-template-columns: 44px minmax(0, 1fr) 74px !important; align-items: center !important; gap: 8px !important; padding: 6px 7px !important; border-radius: 8px !important; background: #ffffff !important; border: 1px solid #edf0f4 !important"
"1206","#overviewTwo .o2YearRowV150 .year","","DashboardBaseStyles.html","5785","","1","1","false","1-2-0","Overview","3","color: #172033 !important; font-size: 14px !important; font-weight: 950 !important"
"1207","#overviewTwo .o2YearRowV150 .amount","","DashboardBaseStyles.html","5791","","1","1","false","1-2-0","Overview","5","color: #172033 !important; font-size: 13px !important; font-weight: 900 !important; text-align: right !important; white-space: nowrap !important"
"1208","#overviewTwo .o2YearRowV150 .delta","","DashboardBaseStyles.html","5799","","1","1","false","1-2-0","Overview","5","color: #667085 !important; font-size: 11px !important; font-weight: 950 !important; text-align: right !important; white-space: nowrap !important"
"1209","#overviewTwo .o2YearRowV150 .delta.good","","DashboardBaseStyles.html","5807","","1","1","false","1-3-0","Overview","1","color: #067647 !important"
"1210","#overviewTwo .o2YearRowV150 .delta.bad","","DashboardBaseStyles.html","5808","","1","1","false","1-3-0","Overview","1","color: #b42318 !important"
"1211","#overviewTwo .o2AnalyticsRowV150","","DashboardBaseStyles.html","5810","","1","1","false","1-1-0","Overview","4","display: grid !important; grid-template-columns: minmax(320px, .8fr) minmax(440px, 1.2fr) !important; gap: 10px !important; min-width: 0 !important"
"1212","#overviewTwo .o2AnalyticsCardV150","","DashboardBaseStyles.html","5817","","1","1","false","1-1-0","Overview","4","min-height: 188px !important; border-radius: 12px !important; background: #ffffff !important; overflow: hidden !important"
"1213","#overviewTwo .o2CardHeader.compactV150","","DashboardBaseStyles.html","5824","","1","1","false","1-2-0","Overview","2","min-height: 42px !important; padding: 8px 10px 6px !important"
"1214","#overviewTwo .o2GapChartBoxV150","","DashboardBaseStyles.html","5829","","1","1","false","1-1-0","Overview","2","height: 136px !important; padding: 0 9px 8px 3px !important"
"1215","#overviewTwo .o2MonthlyYoyTilesV150","","DashboardBaseStyles.html","5834","","1","1","false","1-1-0","Overview","4","display: grid !important; grid-template-columns: repeat(6, minmax(0, 1fr)) !important; gap: 6px !important; padding: 0 10px 10px !important"
